Branch,Customer Name,Invoice,Work Order, QW Total , SAP Total , Discrepancy ,Cause,Dept Impacted,Date
DEN,Office Depot,V10322468,W1073045,49.33,47.40,-1.93,Part Pricing - Raymond,Service,05/27/21
DEN,Office Depot,V10323384,W1073048,396.39,384.31,-16.78,Part Pricing - Raymond,Service,06/08/21
DEN,Office Depot,V10324337,W1073061,506.05,504.01,-2.04,Part Pricing - Raymond,Service,06/16/21
DEN,Office Depot,V10327673,W1075396,738.75,667.70,-8.91,Part Pricing - Raymond,Service,07/22/21
DEN,Office Depot,V10330338,W1077878,279.37,273.26,-6.11,Part Pricing - Raymond,Service,08/16/21
DEN,Office Depot,V10331229,W1067492,1896.91,1859.08,-37.83,Part Pricing - Raymond,Service,08/24/21
DEN,Office Depot,V10331730,W1078778,198.58,189.31,-9.27,Part Pricing - Raymond,Service,08/30/21
DEN,Office Depot,V10327673,W1075396,738.75,667.70,-13.48,Tax,Service,07/22/21
DEN,Office Depot,V10339114,W1082679,848.35,775.99,-72.36,Part Pricing - Raymond,Service,11/08/21
DEN,Petco,V10329369,W1077082,443.98,440.51,-3.47,Part Pricing - Raymond,Service,08/05/21
DEN,Petco,V10329779,W1077089,459.83,455.67,-4.16,Part Pricing - Raymond,Service,08/10/21
DEN, Petco,V10340010,W1081272,2415.56,2164.99,-250.57,Part Pricing - Raymond,Service,11/16/21
DEN,Peloton,V40005643,W407451,138.00,138.06,20.76,Entry Error - Labor Quantity,Mountain Power,07/12/21
DEN,Peloton,V40005643,W407451,138.00,138.06,-20.70,Incorrect Labor Rate,Mountain Power,07/12/21
DEN,Sam's Club,V40005345,W406973,120.81,120.82,9.16,Discount Labor Line,Mountain Power,02/10/21
DEN,Sam's Club,V40005651,W407459,96.38,96.37,8.57,Discount Labor Line,Mountain Power,06/04/21
DEN,Sam's Club,V40006060,W407919,157.37,157.54,14.32,Discount Labor Line,Mountain Power,10/15/21
DEN,Sam's Club,V40006191,W408179,121.89,121.89,12.49,Discount Labor Line,Mountain Power,10/15/21
DEN,Sam's Club,V40005345,W406973,120.81,120.82,-9.15,Entry Error - Labor Quantity,Mountain Power,02/10/21
DEN,Sam's Club,V40005651,W407459,96.38,96.37,-8.56,Entry Error - Labor Quantity,Mountain Power,06/04/21
DEN,Sam's Club,V40006060,W407919,157.37,157.54,-16.65,Entry Error - Labor Quantity,Mountain Power,10/15/21
DEN,Sam's Club,V40006191,W408179,121.89,121.89,-12.49,Entry Error - Labor Quantity,Mountain Power,10/15/21
DEN,Sam's Club,V40006060,W407919,157.37,157.54,2.50,Entry Error - Travel Quantity,Mountain Power,10/15/21
DEN,Sam's Club,V40006352,W408423,138.89,138.88,13.32,Discount Labor Line,Mountain Power,11/15/21
DEN,Sam's Club,V40006352,W408423,138.89,138.88,-21.65,Entry Error - Travel Quantity,Mountain Power,11/15/21
DEN,Sam's Club,V40006352,W408423,138.89,138.88,8.32,Entry Error - Labor Quantity,Mountain Power,11/15/21
DEN,Sam's Club,V10315550,SM1131366,99.98,87.00,-12.98,Consumables,Service,03/17/21
DEN,Sam's Club,V10315551,SM1131368,99.98,87.00,-12.98,Consumables,Service,03/17/21
DEN,Sam's Club,V10316700,SM1131393,98.14,78.00,-20.14,Consumables,Service,03/29/21
DEN,Sam's Club,V10317204,SM1131283,94.95,87.00,-7.95,Consumables,Service,04/02/21
DEN,Sam's Club,V10309268,W1065542,574.31,526.72,0.37,Entry Error - Freight,Service,01/12/21
DEN,Sam's Club,V10309269,W1065543,414.88,395.49,-10.13,Entry Error - Freight,Service,01/12/21
DEN,Sam's Club,V10310612,W1066875,63.73,45.79,-17.94,Entry Error - Part Quantity,Service,01/25/21
DEN,Sam's Club,V10319631,W1071507,779.96,683.68,-27.40,Incorrect Labor Rate,Service,04/27/21
DEN,Sam's Club,V10309268,W1065542,574.31,526.72,-47.96,Part Pricing - Raymond,Service,01/12/21
DEN,Sam's Club,V10309269,W1065543,414.88,395.49,-9.26,Part Pricing - Raymond,Service,01/12/21
DEN,Sam's Club,V10311213,W1064556,1645.04,1410.16,-234.88,Part Pricing - Raymond,Service,01/15/21
DEN,Sam's Club,V10310606,W1066873,51.11,45.56,-5.55,Part Pricing - Raymond,Service,01/25/21
DEN,Sam's Club,V10319628,W1071291,2027.12,1733.16,-293.96,Part Pricing - Raymond,Service,04/27/21
DEN,Sam's Club,V10319631,W1071507,779.96,683.68,-68.88,Part Pricing - Raymond,Service,04/27/21
DEN,Sam's Club,V10327318,W1076121,131.46,125.48,-5.98,Part Pricing - Raymond,Service,07/20/21
DEN,Sam's Club,V10331149,W1078185,1871.41,1563.09,-308.32,Part Pricing - Raymond,Service,08/24/21
DEN,Sam's Club,V10331727,W1078588,422.32,413.64,-8.68,Part Pricing - Raymond,Service,08/30/21
DEN,Sam's Club,V10334471,W1080103,410.13,400.49,-9.64,Part Pricing - Raymond,Service,09/24/21
DEN,Sam's Club,V10334600,W1079987,298.91,291.93,-6.98,Part Pricing - Raymond,Service,09/27/21
DEN,Sam's Club,V10334787,W1079731,274.21,270.37,-3.84,Part Pricing - Raymond,Service,09/27/21
DEN,Sam's Club,V10334911,W1079391,383.13,374.61,-8.52,Part Pricing - Raymond,Service,09/28/21
DEN,Sam's Club,V10336250,W1080131,557.45,531.84,-20.00,Part Pricing - Raymond,Service,10/11/21
DEN,Sam's Club,V10336251,W1080572,326.39,319.41,-6.98,Part Pricing - Raymond,Service,10/11/21
DEN,Sam's Club,V10336816,W1081314,291.23,279.27,-11.96,Part Pricing - Raymond,Service,10/18/21
DEN,Sam's Club,V10336250,W1080131,557.45,531.84,-5.61,Part Pricing - TVH/Durasource,Service,10/11/21
DEN,Sam's Club,V10341271,W1081439,1498.52,1494.52,-4.00,Over NTE,Service,11/30/21
DEN,TBC International,V10323117,SM1135051-1,108.30,85.00,-23.30,Consumables,Service,06/04/21
DEN,TBC International,V10335960,SM1140814,113.96,95.00,-18.96,Consumables,Service,10/07/21
DEN,TBC International,V10310346,W1064727-1,1012.90,999.14,-13.76,Over NTE,Service,01/21/21
DEN,TBC International,V10327668,W1074970,1268.53,1225.33,-43.20,Part Pricing - Raymond,Service,07/22/21
DEN,TBC International,V10330365,W1078077,471.33,456.08,-15.25,Part Pricing - Raymond,Service,08/16/21
DEN,TBC International,V10330826,W1078254,1369.93,1275.50,-94.43,Part Pricing - Raymond,Service,08/18/21
DEN,TBC International,V10334355,W1079064,1728.87,1641.95,-86.92,Part Pricing - Raymond,Service,09/23/21
DEN,TBC International,V10334501,W1080336,1065.82,1031.65,-34.17,Part Pricing - Raymond,Service,09/24/21
DEN,TBC International,V10334505,W1079703,360.68,359.94,-0.74,Part Pricing - Raymond,Service,09/24/21
DEN,TBC International,V10316783,W1064727-2,465.03,457.32,-7.71,Part Pricing - TVH/Durasource,Service,03/30/21
DEN,TBC International,V10338120,W1082178,340.88,340.00,-0.88,Part Pricing - Raymond,Service,10/27/21
DEN,TBC International,V10339133,W1080904,2095.31,1984.21,-111.10,Part Pricing - Raymond,Service,11/08/21
DEN,TBC International,V10339260,W1082827,1247.54,1154.20,-93.34,Part Pricing - Raymond,Service,11/09/21
DEN,TBC International,V10341217,W1083518,470.20,467.60,-2.60,Part Pricing - Raymond,Service,11/30/21
DEN,Sealy Mattress,V10313635,SM1130839,80.08,75.00,-5.08,Consumables,Service,02/24/21
DEN,Sealy Mattress,V10325735,SM1136499,86.12,75.00,-11.12,Consumables,Service,06/30/21
DEN,Sealy Mattress,V10325727,SM1136500,83.42,75.00,-8.42,Consumables,Service,06/30/21
DEN,Sealy Mattress,V10319925,W1071436,906.90,900.02,-6.88,Part Pricing - Raymond,Service,04/29/21
DEN,US Autoforce,V10310628,SM1129539,95.00,84.00,-11.00,Consumables,Service,01/25/21
DEN,US Autoforce,V10310910,SM1139606,93.28,84.00,-9.28,Consumables,Service,01/27/21
DEN,US Autoforce,V10317045,SM1132197,90.04,84.00,-6.04,Consumables,Service,03/31/21
DEN,US Autoforce,V10317046,SM1132198,98.36,84.00,-14.36,Consumables,Service,03/31/21
DEN,US Autoforce,V10319323,SM1133716,90.04,84.00,-6.04,Consumables,Service,04/23/21
DEN,US Autoforce,V10319961,SM1133604,89.08,84.00,-5.08,Consumables,Service,04/29/21
DEN,US Autoforce,V10319938,SM1133729,106.96,84.00,-22.96,Consumables,Service,04/29/21
DEN,US Autoforce,V10320774,SM1134247,104.97,84.00,-20.97,Consumables,Service,05/07/21
DEN,US Autoforce,V10321595,SM1134483,92.72,84.00,-8.72,Consumables,Service,05/18/21
DEN,US Autoforce,V10328222,SM1137463-1,89.48,84.00,-5.48,Consumables,Service,07/27/21
DEN,US Autoforce,V10328226,SM1137473-1,89.48,84.00,-5.48,Consumables,Service,07/27/21
DEN,US Autoforce,V10328454,SM1137572,89.48,84.00,-5.48,Consumables,Service,07/29/21
DEN,US Autoforce,V10328456,SM1137579,89.08,84.00,-5.08,Consumables,Service,07/29/21
DEN,US Autoforce,V10332685,SM1139480-1,102.96,84.00,-18.96,Consumables,Service,09/08/21
DEN,US Autoforce,V10332686,SM1139500,89.48,84.00,-5.48,Consumables,Service,09/08/21
DEN,US Autoforce,V10336465,SM1141112,93.85,84.00,-9.85,Consumables,Service,10/12/21
DEN,US Autoforce,V10336674,SM1141299,91.22,84.00,-7.22,Consumables,Service,10/14/21
DEN,US Autoforce,V10336732,SM1141314,93.85,84.00,-9.85,Consumables,Service,10/15/21
DEN,US Autoforce,V10336844,SM1141356,91.22,84.00,-7.22,Consumables,Service,10/18/21
DEN,US Autoforce,V10336846,SM1141363,89.48,84.00,-5.48,Consumables,Service,10/18/21
DEN,US Autoforce,V10336848,SM1141364,93.85,84.00,-9.85,Consumables,Service,10/18/21
DEN,US Autoforce,V10328227,SM1137473-2,101.41,93.39,-7.16,Entry Error - Part Quantity,Service,07/27/21
DEN,US Autoforce,V10319951,W1071734,113.05,169.58,56.53,Entry Error - Travel Quantity,Service,04/29/21
DEN,US Autoforce,V10311599,W1067374,1078.59,974.64,-14.96,Incorrect Labor Rate,Service,02/03/21
DEN,US Autoforce,V10319955,W1071611,654.31,578.56,-74.85,Incorrect Labor Rate,Service,04/29/21
DEN,US Autoforce,V10320768,W1071366-1,559.08,548.62,-9.56,Incorrect Labor Rate,Service,05/07/21
DEN,US Autoforce,V10317302,W1069963,1091.89,918.11,-84.79,Over NTE,Service,04/02/21
DEN,US Autoforce,V10326172,W1074384,362.58,320.06,-24.38,Over NTE,Service,07/07/21
DEN,US Autoforce,V10326171,W1074385,365.93,320.06,-24.89,Over NTE,Service,07/07/21
DEN,US Autoforce,V10328218,W1076506,1063.17,973.63,-28.26,Over NTE,Service,07/27/21
DEN,US Autoforce,V10310629,W1066671,567.65,544.29,-23.36,Part Pricing - Raymond,Service,01/25/21
DEN,US Autoforce,V10311599,W1067374,1078.59,974.64,-88.99,Part Pricing - Raymond,Service,02/03/21
DEN,US Autoforce,V10311797,W1067446,430.55,427.38,-3.18,Part Pricing - Raymond,Service,02/05/21
DEN,US Autoforce,V10316863,W1069902,543.61,526.09,-17.52,Part Pricing - Raymond,Service,03/30/21
DEN,US Autoforce,V10316876,W1069903,589.85,576.75,-13.10,Part Pricing - Raymond,Service,03/30/21
DEN,US Autoforce,V10316880,W1070071,539.38,516.03,-23.36,Part Pricing - Raymond,Service,03/30/21
DEN,US Autoforce,V10317302,W1069963,1091.89,918.11,-88.99,Part Pricing - Raymond,Service,04/02/21
DEN,US Autoforce,V10319960,W1061607,579.46,578.56,-0.90,Part Pricing - Raymond,Service,04/29/21
DEN,US Autoforce,V10319957,W1071604,692.51,691.61,-0.90,Part Pricing - Raymond,Service,04/29/21
DEN,US Autoforce,V10319956,W1071606,579.46,578.56,-0.90,Part Pricing - Raymond,Service,04/29/21
DEN,US Autoforce,V10319954,W1071608,579.46,578.56,-0.90,Part Pricing - Raymond,Service,04/29/21
DEN,US Autoforce,V10319955,W1071611,654.31,578.56,-0.90,Part Pricing - Raymond,Service,04/29/21
DEN,US Autoforce,V10320768,W1071366-1,559.08,548.62,-0.90,Part Pricing - Raymond,Service,05/07/21
DEN,US Autoforce,V10320769,W1071366-2,351.10,352.46,-0.90,Part Pricing - Raymond,Service,05/07/21
DEN,US Autoforce,V10320770,W1071366-3,353.36,352.46,-0.90,Part Pricing - Raymond,Service,05/07/21
DEN,US Autoforce,V10320771,W1071366-4,409.88,408.99,-0.90,Part Pricing - Raymond,Service,05/07/21
DEN,US Autoforce,V10320772,W1071366-5,353.36,352.46,-0.90,Part Pricing - Raymond,Service,05/07/21
DEN,US Autoforce,V10322576,W1071609,579.46,578.56,-0.90,Part Pricing - Raymond,Service,05/27/21
DEN,US Autoforce,V10322574,W1071610,579.46,578.56,-0.90,Part Pricing - Raymond,Service,05/27/21
DEN,US Autoforce,V10322596,SM1134477-2,1058.59,996.74,-61.85,Part Pricing - Raymond,Service,05/28/21
DEN,US Autoforce,V10322597,SM1134477-3,844.38,793.51,-50.87,Part Pricing - Raymond,Service,05/28/21
DEN,US Autoforce,V10322598,W1073480,161.64,160.76,-0.88,Part Pricing - Raymond,Service,05/28/21
DEN,US Autoforce,V10324352,W1074419,322.35,320.47,-1.89,Part Pricing - Raymond,Service,06/16/21
DEN,US Autoforce,V10324351,W1074420,384.25,382.72,-1.54,Part Pricing - Raymond,Service,06/16/21
DEN,US Autoforce,V10326172,W1074384,362.58,320.06,-18.14,Part Pricing - Raymond,Service,07/07/21
DEN,US Autoforce,V10326171,W1074385,365.93,320.06,-20.98,Part Pricing - Raymond,Service,07/07/21
DEN,US Autoforce,V10327309,W1075960,248.73,255.75,-2.02,Part Pricing - Raymond,Service,07/20/21
DEN,US Autoforce,V10328224,SM1137463-2,65.98,65.13,-0.86,Part Pricing - Raymond,Service,07/27/21
DEN,US Autoforce,V10328227,SM1137473-2,101.41,93.39,-0.86,Part Pricing - Raymond,Service,07/27/21
DEN,US Autoforce,V10328231,SM1137488-2,65.98,65.13,-0.86,Part Pricing - Raymond,Service,07/27/21
DEN,US Autoforce,V10328205,W1076330,448.88,438.90,-9.98,Part Pricing - Raymond,Service,07/27/21
DEN,US Autoforce,V10328218,W1076506,1063.17,973.63,-61.28,Part Pricing - Raymond,Service,07/27/21
DEN,US Autoforce,V10329601,W1077334,478.86,465.98,-12.88,Part Pricing - Raymond,Service,08/06/21
DEN,US Autoforce,V10330827,W1078311,301.12,296.87,-4.25,Part Pricing - Raymond,Service,08/19/21
DEN,US Autoforce,V10330831,W1078253,442.43,438.18,-4.25,Part Pricing - Raymond,Service,08/20/21
DEN,US Autoforce,V10331764,W1078817,554.46,524.61,-29.85,Part Pricing - Raymond,Service,08/30/21
DEN,US Autoforce,V10332355,SM1138973-2,146.49,146.02,-0.48,Part Pricing - Raymond,Service,09/02/21
DEN,US Autoforce,V10332356,SM1139001-2,203.02,202.54,-0.48,Part Pricing - Raymond,Service,09/02/21
DEN,US Autoforce,V10332485,W1079059,667.10,641.58,-25.52,Part Pricing - Raymond,Service,09/07/21
DEN,US Autoforce,V10333385,SM1139480-2,326.52,301.98,-24.55,Part Pricing - Raymond,Service,09/15/21
DEN,US Autoforce,V10333975,SM1139834-2,554.26,529.51,-24.76,Part Pricing - Raymond,Service,09/21/21
DEN,US Autoforce,V10333984,SM1139838-2,364.70,350.32,-14.38,Part Pricing - Raymond,Service,09/21/21
DEN,US Autoforce,V10333987,SM1139835-2,308.17,293.79,-14.38,Part Pricing - Raymond,Service,09/21/21
DEN,US Autoforce,V10333994,SM1139839-2,66.60,63.11,-3.49,Part Pricing - Raymond,Service,09/21/21
DEN,US Autoforce,V10334679,W1080177,712.57,670.91,-41.66,Part Pricing - Raymond,Service,09/27/21
DEN,US Autoforce,V10335366,W1074041,338.20,320.06,-18.14,Part Pricing - Raymond,Service,09/30/21
DEN,US Autoforce,V10335372,W1074040,338.20,320.06,-18.14,Part Pricing - Raymond,Service,09/30/21
DEN,US Autoforce,V10335398,W1074043,338.20,320.06,-18.14,Part Pricing - Raymond,Service,09/30/21
DEN,US Autoforce,V10335388,W1074053,338.20,320.06,-18.14,Part Pricing - Raymond,Service,09/30/21
DEN,US Autoforce,V10335400,W1074044,338.20,320.06,-18.14,Part Pricing - Raymond,Service,09/30/21
DEN,US Autoforce,V10335391,W1074048,338.20,320.06,-18.14,Part Pricing - Raymond,Service,09/30/21
DEN,US Autoforce,V10335392,W1074050,338.20,320.06,-18.14,Part Pricing - Raymond,Service,09/30/21
DEN,US Autoforce,V10335394,W1074047,338.20,320.06,-18.14,Part Pricing - Raymond,Service,09/30/21
DEN,US Autoforce,V10335396,W1074042,338.20,320.06,-18.14,Part Pricing - Raymond,Service,09/30/21
DEN,US Autoforce,V10335402,W1074054,525.04,506.90,-18.14,Part Pricing - Raymond,Service,09/30/21
DEN,US Autoforce,V10335470,SM1139057-2,235.97,227.37,-8.60,Part Pricing - Raymond,Service,10/01/21
DEN,US Autoforce,V10336464,SM1141114-2,65.98,65.13,-0.85,Part Pricing - Raymond,Service,10/12/21
DEN,US Autoforce,V10336473,SM1141118-2,65.98,65.13,-0.85,Part Pricing - Raymond,Service,10/12/21
DEN,US Autoforce,V10336672,SM1141187-2,88.53,86.78,-1.76,Part Pricing - Raymond,Service,10/14/21
DEN,US Autoforce,V10336860,SM1139500-2,690.92,648.65,-42.27,Part Pricing - Raymond,Service,10/18/21
DEN,US Autoforce,V10336862,SM1139056-3,527.11,502.31,-24.80,Part Pricing - Raymond,Service,10/18/21
DEN,US Autoforce,V10320769,W1071366-2,351.10,352.46,2.26,Productive Rounding,Service,05/07/21
DEN,US Autoforce,V10327311,W1075811,504.73,513.78,9.04,Productive Rounding,Service,07/20/21
DEN,US Autoforce,V10327309,W1075960,248.73,255.75,9.04,Productive Rounding,Service,07/20/21
DEN,US Autoforce,V10327312,W1076065,417.15,423.94,6.79,Productive Rounding,Service,07/20/21
DEN,US Autoforce,V10337838,W1081923,333.55,328.94,-4.63,Part Pricing - Raymond,Service,10/26/21
DEN,US Autoforce,V10339270,W1081857 ,120.86,120.16,-0.70,Part Pricing - Raymond,Service,11/09/21
DEN,US Autoforce,V10339976,SM1142724,141.88,135.81,-6.07,Part Pricing - TVH/Durasource,Service,11/16/21
DEN,US Autoforce,V10317040,W1062172,11071.14,10639.29,-431.85,Part Pricing - Raymond,Shop,03/31/21
DEN,Wayfair,V40005519,W407247,256.14,256.14,21.54,Entry Error - Misc Charge,Mountain Power,04/27/21
DEN,Wayfair,V40005944,W407772,428.84,428.84,25.33,Entry Error - Misc Charge,Mountain Power,08/03/21
DEN,Wayfair,V40006119,W408083,78.12,78.12,6.12,Entry Error - Misc Charge,Mountain Power,09/13/21
DEN,Wayfair,V40005554,W407295,587.56,587.56,47.12,Entry Error - Misc Charge,Mountain Power,09/28/21
DEN,Wayfair,V40005519,W407247,256.14,256.14,-19.94,Environmental Fee,Mountain Power,04/27/21
DEN,Wayfair,V40005944,W407772,428.84,428.84,-25.33,Environmental Fee,Mountain Power,08/03/21
DEN,Wayfair,V40006119,W408083,78.12,78.12,-6.12,Environmental Fee,Mountain Power,09/13/21
DEN,Wayfair,V40005554,W407295,587.56,587.56,-27.92,Environmental Fee,Mountain Power,09/28/21
DEN,Wayfair,V40005519,W407247,256.14,256.14,-1.60,Tax,Mountain Power,04/27/21
DEN,Wayfair,V40005554,W407295,587.56,587.56,-19.20,Tax,Mountain Power,09/28/21
DEN,Wayfair,V10309238,W1064779,829.65,801.00,-1.53,Entry Error - Freight,Service,01/12/21
DEN,Wayfair,V10315310,W1069196,595.62,554.26,-16.09,Incorrect Labor Rate,Service,03/12/21
DEN,Wayfair,V10309238,W1064779,829.65,801.00,-27.12,Part Pricing - Raymond,Service,01/12/21
DEN,Wayfair,V10315310,W1069196,595.62,554.26,-34.32,Part Pricing - Raymond,Service,03/12/21
DEN,Wayfair,V10315310,W1069196,595.62,554.26,9.04,Productive Rounding,Service,03/12/21
DEN,Walmart,V40006233,W408242,206.79,207.41,22.98,Discount Labor Line,Mountain Power,10/15/21
DEN,Walmart,V40006233,W408242,206.79,207.41,-31.05,Entry Error - Labor Quantity,Mountain Power,10/15/21
DEN,Walmart,V40006233,W408242,206.79,207.41,8.69,Entry Error - Travel Quantity,Mountain Power,10/15/21
DEN,Walmart,V40006368,W408408,195.61,196.23,-21.74,Discount Labor Line,Mountain Power,11/22/21
DEN,Walmart,V40006368,W408408,195.61,196.23,21.74,Entry Error - Labor Quantity,Mountain Power,11/22/21
DEN,Walmart,V10308970,SM1127324,152.80,122.89,-21.00,Consumables,Service,01/07/21
DEN,Walmart,V10311942,SM1127772,251.98,240.00,-11.98,Over NTE,Service,02/08/21
DEN,Walmart,V10311950,SM1127778,266.82,257.40,-47.90,Consumables,Service,02/08/21
DEN,Walmart,V10311955,SM1127785,179.10,160.00,-21.10,Consumables,Service,02/08/21
DEN,Walmart,V10311956,SM1127786,211.85,210.87,-30.98,Consumables,Service,02/08/21
DEN,Walmart,V10311958,SM1127774,101.00,100.00,-21.00,Consumables,Service,02/08/21
DEN,Walmart,V10311961,SM1127775,218.80,218.69,-14.00,Consumables,Service,02/08/21
DEN,Walmart,V10311963,W1064312,170.84,171.81,-27.92,Consumables,Service,02/08/21
DEN,Walmart,V10311970,SM1127770,156.78,158.69,-23.98,Consumables,Service,02/08/21
DEN,Walmart,V10311975,SM1129814,146.88,124.81,-15.96,Consumables,Service,02/08/21
DEN,Walmart,V10311976,SM1129811,73.98,64.00,-9.98,Consumables,Service,02/08/21
DEN,Walmart,V10312227,SM1129901,90.96,64.00,-26.96,Consumables,Service,02/10/21
DEN,Walmart,V10312228,SM1129902,156.78,118.24,-23.98,Consumables,Service,02/10/21
DEN,Walmart,V10312921,SM1129974,156.78,121.89,-23.98,Consumables,Service,02/17/21
DEN,Walmart,V10315739,SM1130788,71.50,64.00,-7.50,Consumables,Service,03/19/21
DEN,Walmart,V10315740,SM1130786,71.50,64.00,-7.50,Consumables,Service,03/19/21
DEN,Walmart,V10315742,SM1130782,71.50,64.00,-7.50,Consumables,Service,03/19/21
DEN,Walmart,V10315750,SM1130781,71.50,64.00,-7.50,Consumables,Service,03/19/21
DEN,Walmart,V10315752,SM1130783,71.50,64.00,-7.50,Consumables,Service,03/19/21
DEN,Walmart,V10315753,SM1130780,71.50,64.00,-7.50,Consumables,Service,03/19/21
DEN,Walmart,V10315760,SM1130785,63.50,56.00,-7.50,Consumables,Service,03/19/21
DEN,Walmart,V10336726,SM1140965,145.90,125.29,-14.00,Consumables,Service,10/15/21
DEN,Walmart,V10337576,SM1141472,165.84,125.29,-33.94,Consumables,Service,10/25/21
DEN,Walmart,V10337581,SM1141471,82.96,64.00,-18.96,Consumables,Service,10/25/21
DEN,Walmart,V10310584,W1066260,912.41,921.41,35.08,Discount Labor Line,Service,01/25/21
DEN,Walmart,V10312611,W1066546,1011.49,1119.22,107.73,Discount Labor Line,Service,02/12/21
DEN,Walmart,V10313176,W1066498,481.18,479.70,5.26,Entry Error - Freight,Service,02/19/21
DEN,Walmart,V10330319,W1077506,1774.66,1709.91,120.49,Entry Error - Freight,Service,08/16/21
DEN,Walmart,V10309884,W1066350,141.60,140.80,-0.80,Entry Error - Labor Quantity,Service,01/18/21
DEN,Walmart,V10320785,W1072156,813.86,729.78,-79.16,Entry Error - Labor Quantity,Service,05/07/21
DEN,Walmart,V10309206,W1064921,2476.11,2488.42,12.31,Entry Error - Part Pricing,Service,01/12/21
DEN,Walmart,V10314539,W1068808,448.08,438.10,-9.98,Entry Error - Part Quantity,Service,03/05/21
DEN,Walmart,V10309218,W1065015,473.60,468.00,-5.60,Over NTE,Service,01/12/21
DEN,Walmart,V10309863,W1065696,975.80,925.80,-50.00,Over NTE,Service,01/18/21
DEN,Walmart,V10312820,W1067691,610.87,545.02,-59.85,Over NTE,Service,02/16/21
DEN,Walmart,V10312893,W1067609,581.33,568.73,-12.60,Over NTE,Service,02/17/21
DEN,Walmart,V10312915,W1067606,745.73,553.37,-192.36,Over NTE,Service,02/17/21
DEN,Walmart,V10313208,W1066613,992.22,494.40,-497.82,Over NTE,Service,02/19/21
DEN,Walmart,V10314216,W1068412,621.21,566.49,-44.00,Over NTE,Service,03/03/21
DEN,Walmart,V10315161,W1068736,1055.77,924.14,-131.63,Over NTE,Service,03/11/21
