Branch,Customer,Inv Number,Inv Status,Req Amt,App Amt,Inv Created,Inv Issue
DEN,Office Depot,V10321831,Raymond Paid,95.0,95.0,05-20-2021,No
SLC,Amazon,V30101916,Raymond Paid,95.0,95.0,05-20-2021,No
SLC,Amazon,V30101914,Raymond Paid,165.0,165.0,05-20-2021,No
DEN,Home Depot,V10321821,Raymond Paid,246.64,246.64,05-20-2021,No
SLC,Amazon,V30101915,Raymond Paid,270.0,270.0,05-20-2021,No
SLC,Amazon,V30101913,Raymond Paid,774.68,774.68,05-20-2021,No
ABQ,Walmart,IP00027442,Raymond Paid,89.57,89.57,05-21-2021,No
SLC,Amazon,V30101960,Raymond Paid,95.0,95.0,05-21-2021,No
SLC,Amazon,V30101958,Raymond Paid,157.5,157.5,05-21-2021,No
DEN,KeHE,I1070958,Reversed - Final,552.3,0.0,05-24-2021,No
DEN,Home Depot,V10322024,Raymond Paid,55.0,55.0,05-24-2021,No
DEN,Home Depot,V10322043,Raymond Paid,55.83,55.83,05-24-2021,No
DEN,Medline,V40005608,Raymond Paid,57.56,57.56,05-24-2021,No
DEN,KeHE,V10322060,Raymond Paid,69.0,69.0,05-24-2021,No
DEN,Home Depot,V10322027,Raymond Paid,75.0,75.0,05-24-2021,No
DEN,Amazon,V40005602,Raymond Paid,77.84,77.84,05-24-2021,No
DEN,Home Depot,V10322026,Raymond Paid,85.0,85.0,05-24-2021,No
DEN,Amazon,V40005601,Raymond Paid,100.0,100.0,05-24-2021,No
DEN,Home Depot,V10322041,Raymond Paid,116.16,116.16,05-24-2021,No
DEN,Sam's Club,V10322065,Raymond Paid,136.53,136.53,05-24-2021,No
DEN,KeHE,V10322044,Raymond Paid,138.0,138.0,05-24-2021,No
DEN,KeHE,V10322045,Raymond Paid,138.0,138.0,05-24-2021,No
DEN,US Autoforce,V10322067,Raymond Paid,176.74,176.74,05-24-2021,No
DEN,Office Depot,V40005609,Raymond Paid,198.59,198.59,05-24-2021,No
DEN,KeHE,V10322063,Raymond Paid,207.0,207.0,05-24-2021,No
DEN,Home Depot,V10322030,Raymond Paid,217.72,217.72,05-24-2021,No
DEN,Amazon,V10322089,Raymond Paid,247.5,247.5,05-24-2021,No
DEN,KeHE,V10322048,Raymond Paid,379.5,379.5,05-24-2021,No
DEN,Amazon,V10322437,Raymond Paid,596.25,596.25,05-24-2021,No
DEN,Walmart,IP00027450,Raymond Paid,648.96,648.96,05-24-2021,No
DEN,Walmart,V10322076,Raymond Paid,1633.56,1633.56,05-24-2021,No
DEN,Walmart,V10322074,Raymond Paid,4228.5,4228.5,05-24-2021,No
SLC,Amazon,V30102098,Raymond Paid,75.0,75.0,05-25-2021,No
DEN,Home Depot,V10322224,Raymond Paid,94.96,94.96,05-25-2021,No
DEN,Home Depot,V10322223,Raymond Paid,187.11,187.11,05-25-2021,No
DEN,Home Depot,V10322365,Raymond Paid,30.17,30.17,05-26-2021,No
DEN,Gensco,V10322315,Raymond Paid,65.0,65.0,05-26-2021,No
DEN,Home Depot,V10322316,Raymond Paid,85.0,85.0,05-26-2021,No
DEN,Amazon,V10322278,Raymond Paid,112.5,112.5,05-26-2021,No
DEN,Home Depot,V10322336,Raymond Paid,154.49,154.49,05-26-2021,No
DEN,HD Supply,V10322366,Raymond Paid,480.93,480.93,05-26-2021,No
DEN,Walmart,V10322373,Raymond Paid,1599.92,1599.92,05-26-2021,No
DEN,Amazon,V10322513,Raymond Paid,59.0,59.0,05-27-2021,No
DEN,Amazon,V10322514,Raymond Paid,59.0,59.0,05-27-2021,No
DEN,HD Pro,V10322534,Raymond Paid,75.0,75.0,05-27-2021,No
DEN,HD Pro,V10322536,Raymond Paid,75.0,75.0,05-27-2021,No
DEN,HD Pro,V10322538,Raymond Paid,75.0,75.0,05-27-2021,No
DEN,HD Pro,V10322540,Raymond Paid,75.0,75.0,05-27-2021,No
DEN,HD Pro,V10322545,Raymond Paid,75.0,75.0,05-27-2021,No
DEN,HD Pro,V10322548,Raymond Paid,75.0,75.0,05-27-2021,No
DEN,HD Pro,V10322551,Raymond Paid,85.0,85.0,05-27-2021,No
DEN,HD Pro,V10322579,Raymond Paid,136.55,136.55,05-27-2021,No
ABQ,Bunzl,V20080920,Raymond Paid,57.75,57.75,05-28-2021,No
DEN,Amazon,V10322677,Raymond Paid,59.0,59.0,05-28-2021,No
DEN,Amazon,V10322684,Raymond Paid,59.0,59.0,05-28-2021,No
DEN,Amazon,V10322680,Raymond Paid,80.0,80.0,05-28-2021,No
DEN,TBC International,V10322724,Raymond Paid,85.0,85.0,05-28-2021,No
DEN,TBC International,V10322725,Raymond Paid,85.0,85.0,05-28-2021,No
DEN,US Autoforce,V10322594,Raymond Paid,254.37,254.37,05-28-2021,No
DEN,Walmart,IP00027778,Raymond Paid,45.26,45.26,06-01-2021,No
DEN,Amazon,V10322763,Raymond Paid,75.0,75.0,06-01-2021,No
SLC,Walmart,IP00027770,Raymond Paid,138.98,138.98,06-01-2021,No
DEN,Walmart,IP00027777,Raymond Paid,140.74,140.74,06-01-2021,No
DEN,Amazon,V40005640,Raymond Paid,260.0,260.0,06-01-2021,No
SLC,Walmart,V10322755,Raymond Paid,264.44,264.44,06-01-2021,No
SLC,Kuehne + Nagel,V30102014,Cancel,2685.0,0.0,06-03-2021,No
DEN,Home Depot,V10323042,Raymond Paid,26.1,26.1,06-03-2021,No
SLC,Amazon,V30102119,Raymond Paid,40.0,40.0,06-03-2021,No
DEN,Amazon,V10323001,Raymond Paid,45.0,45.0,06-03-2021,No
SLC,Home Depot,V30102293,Raymond Paid,55.0,55.0,06-03-2021,No
DEN,Petco,V10322722,Raymond Paid,65.0,65.0,06-03-2021,No
SLC,Amazon,V30102284,Raymond Paid,80.0,80.0,06-03-2021,No
SLC,Amazon,V30102120,Raymond Paid,120.0,120.0,06-03-2021,No
DEN,Amazon,V10322998,Raymond Paid,135.0,135.0,06-03-2021,No
DEN,Amazon,V10323007,Raymond Paid,135.0,135.0,06-03-2021,No
DEN,HD Supply,V10323033,Raymond Paid,178.15,178.15,06-03-2021,No
DEN,Home Depot,V10322711,Raymond Paid,178.16,178.16,06-03-2021,No
DEN,Amazon,V10322997,Raymond Paid,180.0,180.0,06-03-2021,No
DEN,Amazon,V10322991,Raymond Paid,202.5,202.5,06-03-2021,No
DEN,Amazon,V10322990,Raymond Paid,247.5,247.5,06-03-2021,No
DEN,Amazon,V10322995,Raymond Paid,247.5,247.5,06-03-2021,No
DEN,Amazon,V10323014,Raymond Paid,270.0,270.0,06-03-2021,No
SLC,Amazon,V30102042,Raymond Paid,280.0,280.0,06-03-2021,No
DEN,Amazon,V10323013,Raymond Paid,315.0,315.0,06-03-2021,No
SLC,Amazon,V30102043,Raymond Paid,440.0,440.0,06-03-2021,No
SLC,GXO Logistics,V30102113,Raymond Paid,505.96,505.96,06-03-2021,No
SLC,Amazon,V30102121,Raymond Paid,2240.0,2240.0,06-03-2021,No
DEN,Amazon,V10323133,Raymond Paid,22.5,22.5,06-04-2021,No
DEN,Amazon,V10323134,Raymond Paid,22.5,22.5,06-04-2021,No
DEN,Amazon,V10323147,Raymond Paid,22.5,22.5,06-04-2021,No
DEN,Amazon,V10323149,Raymond Paid,45.0,45.0,06-04-2021,No
DEN,Amazon,V10323155,Raymond Paid,45.0,45.0,06-04-2021,No
DEN,Grainger,V10323105,Raymond Paid,75.0,75.0,06-04-2021,No
DEN,Home Depot,V10323126,Raymond Paid,75.0,75.0,06-04-2021,No
ABQ,Walmart,IP00027844,Raymond Paid,76.04,76.04,06-04-2021,No
DEN,Home Depot,V10323129,Raymond Paid,85.0,85.0,06-04-2021,No
DEN,Home Depot,V10323130,Raymond Paid,85.0,85.0,06-04-2021,No
DEN,Home Depot,V10323132,Raymond Paid,85.0,85.0,06-04-2021,No
DEN,Amazon,V10323139,Raymond Paid,90.0,90.0,06-04-2021,No
DEN,Amazon,V10323140,Raymond Paid,90.0,90.0,06-04-2021,No
DEN,Amazon,V10323142,Raymond Paid,90.0,90.0,06-04-2021,No
DEN,Amazon,V10323144,Raymond Paid,90.0,90.0,06-04-2021,No
DEN,Amazon,V10323160,Raymond Paid,90.0,90.0,06-04-2021,No
DEN,HD Pro,V10323078,Raymond Paid,96.61,96.61,06-04-2021,No
DEN,Amazon,V10323156,Raymond Paid,157.5,157.5,06-04-2021,No
DEN,KeHE,V10323109,Raymond Paid,172.5,172.5,06-04-2021,No
DEN,Amazon,V10323143,Raymond Paid,180.0,180.0,06-04-2021,No
DEN,HD Supply,V10323108,Raymond Paid,217.35,217.35,06-04-2021,No
DEN,Amazon,V10323158,Raymond Paid,292.5,292.5,06-04-2021,No
DEN,Amazon,V10323157,Raymond Paid,315.0,315.0,06-04-2021,No
DEN,Amazon,V10323138,Raymond Paid,405.0,405.0,06-04-2021,No
DEN,Amazon,V10323141,Raymond Paid,405.0,405.0,06-04-2021,No
ABQ,Petco,V20081259,Raymond Paid,65.0,65.0,06-07-2021,No
DEN,Home Depot,V10323209,Raymond Paid,75.0,75.0,06-07-2021,No
DEN,Home Depot,V10323212,Raymond Paid,75.0,75.0,06-07-2021,No
DEN,Home Depot,V10323198,Raymond Paid,85.0,85.0,06-07-2021,No
DEN,Home Depot,V10323210,Raymond Paid,85.0,85.0,06-07-2021,No
DEN,Home Depot,V10323214,Raymond Paid,85.0,85.0,06-07-2021,No
DEN,Amazon,V40005678,Raymond Paid,110.0,110.0,06-07-2021,No
DEN,Amazon,V40005680,Raymond Paid,180.0,180.0,06-07-2021,No
DEN,Amazon,V10323269,Raymond Paid,1854.99,1854.99,06-07-2021,No
DEN,Amazon,V40005684,Raymond Paid,20.0,20.0,06-08-2021,No
DEN,Home Depot,V10323361,Raymond Paid,35.9,35.9,06-08-2021,No
DEN,Home Depot,V10323333,Raymond Paid,75.0,75.0,06-08-2021,No
DEN,Amazon,V10323433,Raymond Paid,90.0,90.0,06-08-2021,No
DEN,Home Depot,V10323364,Raymond Paid,94.16,94.16,06-08-2021,No
DEN,Home Depot,V10323367,Raymond Paid,94.16,94.16,06-08-2021,No
DEN,Amazon,V10323431,Raymond Paid,180.0,180.0,06-08-2021,No
DEN,Home Depot,V10323362,Raymond Paid,280.09,280.09,06-08-2021,No
ABQ,Home Depot,V20091751,Cancel,1152.3,0.0,06-09-2021,No
DEN,HD Pro,V10322717,Raymond Paid,45.0,45.0,06-09-2021,No
DEN,HD Pro,V10322713,Raymond Paid,55.0,55.0,06-09-2021,No
DEN,HD Pro,V10322714,Raymond Paid,55.0,55.0,06-09-2021,No
DEN,Home Depot,V10323491,Raymond Paid,55.0,55.0,06-09-2021,No
DEN,KeHE,V10323500,Raymond Paid,69.0,69.0,06-09-2021,No
DEN,Amazon,V10323486,Raymond Paid,80.0,80.0,06-09-2021,No
ABQ,Bunzl,V20081673,Raymond Paid,83.0,83.0,06-09-2021,No
DEN,HD Pro,V10322712,Raymond Paid,85.0,85.0,06-09-2021,No
DEN,HD Pro,V10322718,Raymond Paid,85.0,85.0,06-09-2021,No
DEN,HD Pro,V10322719,Raymond Paid,85.0,85.0,06-09-2021,No
DEN,Home Depot,V10323488,Raymond Paid,85.0,85.0,06-09-2021,No
DEN,Home Depot,V10323490,Raymond Paid,85.0,85.0,06-09-2021,No
DEN,Home Depot,V10323493,Raymond Paid,85.0,85.0,06-09-2021,No
DEN,Home Depot,V40005690,Raymond Paid,89.18,89.18,06-09-2021,No
DEN,Home Depot,V10323515,Raymond Paid,124.33,124.33,06-09-2021,No
DEN,Home Depot,V10323525,Raymond Paid,125.15,125.15,06-09-2021,No
DEN,KeHE,V10323505,Raymond Paid,172.5,172.5,06-09-2021,No
DEN,Amazon,V10323483,Raymond Paid,225.0,225.0,06-09-2021,No
SLC,Home Depot,V30102596,Raymond Paid,75.0,75.0,06-10-2021,No
SLC,Home Depot,V30102595,Raymond Paid,85.0,85.0,06-10-2021,No
SLC,Home Depot,V30102597,Raymond Paid,85.0,85.0,06-10-2021,No
DEN,Amazon,V40005693,Raymond Paid,150.0,150.0,06-10-2021,No
SLC,Amazon,V30102513,Raymond Paid,315.0,315.0,06-10-2021,No
DEN,Aramsco,V10323692,Raymond Paid,410.55,410.55,06-10-2021,No
DEN,Amazon,V40005696,Raymond Paid,845.0,845.0,06-10-2021,No
DEN,Mattress Firm,V40005704,Raymond Paid,157.09,157.09,06-14-2021,No
DEN,HD Pro,V40005695,Raymond Paid,20.39,20.39,06-15-2021,No
ABQ,Home Depot,V20081261,Raymond Paid,55.0,55.0,06-15-2021,No
ABQ,Bunzl,V20081509,Raymond Paid,57.75,57.75,06-15-2021,No
ABQ,Petco,V20081645,Raymond Paid,65.0,65.0,06-15-2021,No
ABQ,Home Depot,V20081262,Raymond Paid,75.0,75.0,06-15-2021,No
DEN,Amazon,V10324222,Raymond Paid,22.5,22.5,06-16-2021,No
DEN,Amazon,V10324210,Raymond Paid,45.0,45.0,06-16-2021,No
DEN,Petco,V10324260,Raymond Paid,65.0,65.0,06-16-2021,No
DEN,Petco,V10324261,Raymond Paid,65.0,65.0,06-16-2021,No
DEN,Amazon,V10324218,Raymond Paid,90.0,90.0,06-16-2021,No
DEN,Amazon,V10324225,Raymond Paid,90.0,90.0,06-16-2021,No
DEN,TBC International,V10324341,Raymond Paid,95.0,95.0,06-16-2021,No
DEN,TBC International,V10324343,Raymond Paid,95.0,95.0,06-16-2021,No
DEN,TBC International,V10324344,Raymond Paid,95.0,95.0,06-16-2021,No
DEN,TBC International,V10324345,Raymond Paid,95.0,95.0,06-16-2021,No
DEN,TBC International,V10324346,Raymond Paid,95.0,95.0,06-16-2021,No
DEN,Amazon,V40005712,Raymond Paid,120.0,120.0,06-16-2021,No
DEN,Amazon,V10324232,Raymond Paid,135.0,135.0,06-16-2021,No
DEN,Walmart,V10324318,Raymond Paid,244.67,244.67,06-16-2021,No
SLC,GXO Logistics,V30102750,Cancel,6176.3,0.0,06-17-2021,No
SLC,GXO Logistics,V30102751,Cancel,6176.3,0.0,06-17-2021,No
SLC,GXO Logistics,V30102752,Cancel,6194.9,0.0,06-17-2021,No
SLC,Medline,V30102707,Raymond Paid,40.0,40.0,06-17-2021,No
DEN,Amazon,V10324406,Raymond Paid,45.0,45.0,06-17-2021,No
SLC,Medline,V30102708,Raymond Paid,50.0,50.0,06-17-2021,No
DEN,Petco,V10324424,Raymond Paid,65.0,65.0,06-17-2021,No
SLC,Medline,V30102699,Raymond Paid,65.0,65.0,06-17-2021,No
SLC,Medline,V30102700,Raymond Paid,65.0,65.0,06-17-2021,No
SLC,Medline,V30102701,Raymond Paid,65.0,65.0,06-17-2021,No
SLC,Medline,V30102705,Raymond Paid,65.0,65.0,06-17-2021,No
SLC,Medline,V30102706,Raymond Paid,65.0,65.0,06-17-2021,No
DEN,Amazon,V10324411,Raymond Paid,67.5,67.5,06-17-2021,No
SLC,Amazon,V30102712,Raymond Paid,75.0,75.0,06-17-2021,No
DEN,Amazon,V10324414,Raymond Paid,80.0,80.0,06-17-2021,No
SLC,Amazon,V30102711,Raymond Paid,80.0,80.0,06-17-2021,No
SLC,Amazon,V30102713,Raymond Paid,80.0,80.0,06-17-2021,No
SLC,Medline,V30102702,Raymond Paid,85.0,85.0,06-17-2021,No
SLC,Home Depot,V30102729,Raymond Paid,85.0,85.0,06-17-2021,No
DEN,Home Depot,V10324373,Raymond Paid,86.28,86.28,06-17-2021,No
DEN,Home Depot,V10324367,Raymond Paid,91.71,91.71,06-17-2021,No
SLC,Medline,V30102703,Raymond Paid,95.0,95.0,06-17-2021,No
DEN,Home Depot,V10324361,Raymond Paid,141.46,141.46,06-17-2021,No
DEN,Mattress Firm,V10324465,Raymond Paid,186.3,186.3,06-17-2021,No
DEN,Amazon,V10324408,Raymond Paid,202.5,202.5,06-17-2021,No
SLC,Amazon,V30102715,Raymond Paid,202.5,202.5,06-17-2021,No
DEN,KeHE,V10324392,Raymond Paid,207.0,207.0,06-17-2021,No
DEN,HD Pro,V10324468,Raymond Paid,239.32,239.32,06-17-2021,No
SLC,Amazon,V30102714,Raymond Paid,472.5,472.5,06-17-2021,No
SLC,Kuehne + Nagel,V30102753,Raymond Paid,552.0,552.0,06-17-2021,No
SLC,Medline,V30102867,Raymond Paid,40.0,40.0,06-18-2021,No
SLC,Medline,V30102868,Raymond Paid,50.0,50.0,06-18-2021,No
SLC,Medline,V30102869,Raymond Paid,57.46,57.46,06-18-2021,No
DEN,Harbor Freight,V40005723,Raymond Paid,115.51,115.51,06-18-2021,No
DEN,Amazon,V40005722,Raymond Paid,186.3,186.3,06-18-2021,No
DEN,Wayfair,V10324495,Raymond Paid,600.0,600.0,06-18-2021,No
DEN,Amazon,V40005743,Raymond Paid,111.6,111.6,06-21-2021,No
SLC,Amazon,V30098599,Raymond Paid,45.0,45.0,06-22-2021,No
DEN,Amazon,V10324713,Raymond Paid,80.0,80.0,06-22-2021,No
DEN,Amazon,V10324692,Raymond Paid,135.0,135.0,06-22-2021,No
SLC,Amazon,V30098633,Raymond Paid,165.0,165.0,06-22-2021,No
SLC,Amazon,V30102928,Raymond Paid,165.0,165.0,06-22-2021,No
SLC,Amazon,V30098622,Raymond Paid,202.5,202.5,06-22-2021,No
DEN,Amazon,V10324689,Raymond Paid,247.5,247.5,06-22-2021,No
DEN,Amazon,V10324840,Raymond Paid,22.5,22.5,06-23-2021,No
DEN,Amazon,V10324843,Raymond Paid,22.5,22.5,06-23-2021,No
DEN,Amazon,V10324832,Raymond Paid,45.0,45.0,06-23-2021,No
DEN,Home Depot,V10324868,Raymond Paid,55.0,55.0,06-23-2021,No
DEN,Home Depot,V10324869,Raymond Paid,55.0,55.0,06-23-2021,No
DEN,Amazon,V10324854,Raymond Paid,59.0,59.0,06-23-2021,No
DEN,Amazon,V10324824,Raymond Paid,80.0,80.0,06-23-2021,No
DEN,Home Depot,V10324873,Raymond Paid,85.0,85.0,06-23-2021,No
DEN,Amazon,V10324817,Raymond Paid,90.0,90.0,06-23-2021,No
DEN,Amazon,V40005750,Raymond Paid,112.5,112.5,06-23-2021,No
DEN,Amazon,V40005751,Raymond Paid,153.0,153.0,06-23-2021,No
DEN,Amazon,V10324834,Raymond Paid,157.5,157.5,06-23-2021,No
DEN,Amazon,V10324816,Raymond Paid,405.0,405.0,06-23-2021,No
DEN,Petco,V10325612,Raymond Paid,65.0,65.0,06-24-2021,No
DEN,Petco,V10325613,Raymond Paid,65.0,65.0,06-24-2021,No
DEN,HD Supply,V10324982,Raymond Paid,62.1,62.1,06-24-2021,No
DEN,Home Depot,V10325007,Raymond Paid,75.0,75.0,06-24-2021,No
DEN,Home Depot,V10325002,Raymond Paid,85.0,85.0,06-24-2021,No
DEN,Home Depot,V10325003,Raymond Paid,85.0,85.0,06-24-2021,No
DEN,Home Depot,V10325005,Raymond Paid,85.0,85.0,06-24-2021,No
DEN,Home Depot,V10325008,Raymond Paid,85.0,85.0,06-24-2021,No
DEN,Home Depot,V10325014,Raymond Paid,85.0,85.0,06-24-2021,No
SLC,Amazon,V30101296,Raymond Paid,95.0,95.0,06-24-2021,No
DEN,Home Depot,V10325027,Raymond Paid,191.76,191.76,06-24-2021,No
DEN,Home Depot,V10324990,Raymond Paid,218.93,218.93,06-24-2021,No
DEN,HD Supply,V10324975,Raymond Paid,457.6,457.6,06-24-2021,No
DEN,Home Depot,V10325001,Raymond Paid,666.49,666.49,06-24-2021,No
DEN,Walmart,V10324969,Raymond Paid,1026.73,1026.73,06-24-2021,No
DEN,Amazon,V40005760,Raymond Paid,50.53,50.53,06-25-2021,No
SLC,Home Depot,V30103030,Raymond Paid,55.0,55.0,06-25-2021,No
DEN,Amazon,V10325126,Raymond Paid,59.0,59.0,06-25-2021,No
SLC,Amazon,V30103023,Raymond Paid,67.5,67.5,06-25-2021,No
DEN,KeHE,V10325161,Raymond Paid,69.0,69.0,06-25-2021,No
DEN,HD Pro,V10322720,Raymond Paid,75.0,75.0,06-25-2021,No
DEN,Amazon,V10325125,Raymond Paid,80.0,80.0,06-25-2021,No
DEN,Amazon,V10325133,Raymond Paid,90.0,90.0,06-25-2021,No
DEN,Amazon,V10325127,Raymond Paid,95.0,95.0,06-25-2021,No
DEN,US Autoforce,V10325110,Raymond Paid,141.32,141.32,06-25-2021,No
DEN,Amazon,V10325179,Raymond Paid,225.0,225.0,06-25-2021,No
DEN,US Autoforce,V10325111,Raymond Paid,226.1,226.1,06-25-2021,No
SLC,Amazon,V30103022,Raymond Paid,247.5,247.5,06-25-2021,No
DEN,Amazon,V40005759,Raymond Paid,250.0,250.0,06-25-2021,No
DEN,Harbor Freight,V10325165,Raymond Paid,310.5,310.5,06-25-2021,No
SLC,Kuehne + Nagel,V30103019,Raymond Paid,491.89,491.89,06-25-2021,No
DEN,HD Supply,V50008109,Raymond Paid,1952.0,1952.0,06-28-2021,No
DEN,Amazon,V40005766,Raymond Paid,50.52,50.52,06-28-2021,No
DEN,Home Depot,V10325314,Raymond Paid,55.0,55.0,06-28-2021,No
DEN,Home Depot,V10325313,Raymond Paid,85.0,85.0,06-28-2021,No
DEN,Wayfair,V10325341,Raymond Paid,95.0,95.0,06-28-2021,No
DEN,HD Pro,V40005694,Raymond Paid,136.55,136.55,06-28-2021,No
DEN,Walmart,V10325318,Raymond Paid,362.66,362.66,06-28-2021,No
DEN,Walmart,V10325319,Raymond Paid,643.83,643.83,06-28-2021,No
DEN,Walmart,V10325323,Raymond Paid,786.44,786.44,06-28-2021,No
DEN,Amazon,V10325536,Raymond Paid,67.5,67.5,06-29-2021,No
SLC,Amazon,V30103163,Raymond Paid,75.0,75.0,06-29-2021,No
SLC,Amazon,V30103165,Raymond Paid,95.0,95.0,06-29-2021,No
SLC,Amazon,V30103166,Raymond Paid,95.0,95.0,06-29-2021,No
SLC,Amazon,V30103164,Raymond Paid,180.0,180.0,06-29-2021,No
DEN,Amazon,V10325511,Raymond Paid,202.5,202.5,06-29-2021,No
DEN,Amazon,V10325512,Raymond Paid,247.5,247.5,06-29-2021,No
DEN,Walmart,V10325491,Raymond Paid,260.82,260.82,06-29-2021,No
DEN,KeHE,V10325506,Raymond Paid,622.66,622.66,06-29-2021,No
DEN,Home Depot,V10325660,Raymond Paid,55.0,55.0,06-30-2021,No
DEN,Amazon,V10325638,Raymond Paid,67.5,67.5,06-30-2021,No
DEN,Amazon,V40005780,Raymond Paid,73.05,73.05,06-30-2021,No
DEN,Sealy Mattress,V10325740,Raymond Paid,75.0,75.0,06-30-2021,No
DEN,Sealy Mattress,V10325742,Raymond Paid,75.0,75.0,06-30-2021,No
DEN,Sealy Mattress,V10325743,Raymond Paid,75.0,75.0,06-30-2021,No
DEN,Sealy Mattress,V10325754,Raymond Paid,75.0,75.0,06-30-2021,No
DEN,Sealy Mattress,V10325760,Raymond Paid,75.0,75.0,06-30-2021,No
DEN,HD Pro,V10325669,Raymond Paid,81.55,81.55,06-30-2021,No
DEN,HD Pro,V10325670,Raymond Paid,81.55,81.55,06-30-2021,No
DEN,Home Depot,V10325604,Raymond Paid,85.0,85.0,06-30-2021,No
DEN,Home Depot,V10325657,Raymond Paid,85.0,85.0,06-30-2021,No
DEN,Home Depot,V10325658,Raymond Paid,85.0,85.0,06-30-2021,No
DEN,Amazon,V40005781,Raymond Paid,89.25,89.25,06-30-2021,No
DEN,Sealy Mattress,V10325731,Raymond Paid,95.0,95.0,06-30-2021,No
DEN,Amazon,V40005792,Raymond Paid,136.8,136.8,06-30-2021,No
DEN,KeHE,V10325689,Raymond Paid,138.0,138.0,06-30-2021,No
DEN,Amazon,V40005782,Raymond Paid,170.0,170.0,06-30-2021,No
DEN,Amazon,V10325636,Raymond Paid,382.5,382.5,06-30-2021,No
ABQ,Petco,V20081824,Raymond Paid,65.0,65.0,07-02-2021,No
ABQ,Petco,V20081875,Raymond Paid,65.0,65.0,07-02-2021,No
DEN,Amazon,V10325970,Raymond Paid,67.5,67.5,07-02-2021,No
DEN,Amazon,V10325981,Raymond Paid,95.0,95.0,07-02-2021,No
DEN,Amazon,V10325982,Raymond Paid,95.0,95.0,07-02-2021,No
DEN,Amazon,V10325983,Raymond Paid,95.0,95.0,07-02-2021,No
DEN,Amazon,V10325984,Raymond Paid,95.0,95.0,07-02-2021,No
DEN,Amazon,V40005814,Raymond Paid,193.5,193.5,07-02-2021,No
DEN,Amazon,V10325975,Raymond Paid,202.5,202.5,07-02-2021,No
DEN,Amazon,V10325978,Raymond Paid,340.0,340.0,07-02-2021,No
DEN,Big Lots,V10325948,Raymond Paid,403.65,403.65,07-02-2021,No
DEN,Amazon,V10325987,Raymond Paid,1037.9,1037.9,07-02-2021,No
DEN,Sealy Mattress,V40005783,Raymond Paid,150.04,150.04,07-06-2021,No
SLC,Kuehne + Nagel,V30103407,Raymond Paid,223.88,223.88,07-06-2021,No
DEN,Mattress Firm,V10326191,Raymond Paid,85.0,85.0,07-07-2021,No
DEN,Mattress Firm,V10326192,Raymond Paid,85.0,85.0,07-07-2021,No
DEN,Mattress Firm,V10326194,Raymond Paid,85.0,85.0,07-07-2021,No
DEN,Mattress Firm,V10326195,Raymond Paid,85.0,85.0,07-07-2021,No
DEN,Mattress Firm,V10326196,Raymond Paid,85.0,85.0,07-07-2021,No
DEN,US Autoforce,V10326180,Raymond Paid,169.58,169.58,07-07-2021,No
DEN,TBC International,V10326185,Raymond Paid,568.36,568.36,07-07-2021,No
DEN,KeHE,V10326203,Raymond Paid,655.5,655.5,07-07-2021,No
DEN,TBC International,V10326184,Raymond Paid,745.42,745.42,07-07-2021,No
DEN,Amazon,V40005833,Raymond Paid,113.4,113.4,07-08-2021,No
DEN,KeHE,V10326233,Raymond Paid,138.0,138.0,07-08-2021,No
DEN,KeHE,V10326234,Raymond Paid,172.5,172.5,07-08-2021,No
DEN,KeHE,V40005838,Raymond Paid,193.2,193.2,07-09-2021,No
DEN,Walmart,V10326324,Raymond Paid,313.6,313.6,07-09-2021,No
DEN,Amazon,V10326327,Raymond Paid,450.0,450.0,07-09-2021,No
DEN,Amazon,V10326331,Raymond Paid,633.64,633.64,07-09-2021,No
DEN,Amazon,V10326339,Raymond Paid,1970.0,1970.0,07-09-2021,No
DEN,Amazon,V10326560,Raymond Paid,22.5,22.5,07-13-2021,No
SLC,Home Depot,V30103585,Raymond Paid,55.0,55.0,07-13-2021,No
SLC,Kuehne + Nagel,V30103577,Raymond Paid,74.7,74.7,07-13-2021,No
DEN,Amazon,V10326593,Raymond Paid,90.0,90.0,07-13-2021,No
DEN,Amazon,V10326594,Raymond Paid,105.11,105.11,07-13-2021,No
DEN,Amazon,V10326584,Raymond Paid,180.0,180.0,07-13-2021,No
DEN,KeHE,V40005846,Raymond Paid,183.54,183.54,07-13-2021,No
DEN,Amazon,V10326589,Raymond Paid,337.5,337.5,07-13-2021,No
DEN,Amazon,V10326476,Raymond Paid,1500.0,1500.0,07-13-2021,No
DEN,Amazon,V10326482,Raymond Paid,1500.0,1500.0,07-13-2021,No
DEN,Amazon,V10326876,Raymond Paid,22.5,22.5,07-15-2021,No
DEN,Amazon,V10326882,Raymond Paid,45.0,45.0,07-15-2021,No
DEN,Amazon,V10326875,Raymond Paid,67.5,67.5,07-15-2021,No
DEN,Amazon,V10326883,Raymond Paid,67.5,67.5,07-15-2021,No
DEN,Amazon,V10326896,Raymond Paid,67.5,67.5,07-15-2021,No
DEN,Amazon,V10326878,Raymond Paid,75.0,75.0,07-15-2021,No
DEN,Amazon,V10326898,Raymond Paid,80.0,80.0,07-15-2021,No
DEN,Amazon,V10326863,Raymond Paid,168.75,168.75,07-15-2021,No
DEN,Amazon,V10326887,Raymond Paid,180.0,180.0,07-15-2021,No
DEN,Amazon,V10326859,Raymond Paid,292.5,292.5,07-15-2021,No
DEN,Walmart,V10326941,Raymond Paid,2900.51,2900.51,07-15-2021,No
